id_hecho,federal,tipo_persona,provincia_nombre,departamento_nombre,localidad_nombre,latitud,longitud,anio,mes,fecha_hecho,hora_hecho,calle_nombre,calle_altura,calle_interseccion,calle_interseccion_nombre,semaforo_estado,tipo_lugar,modo_produccion_hecho,clima_condicion,clima_otro,motivo_origen_registro,victima_sexo,victima_tr_edad,victima_18_años_o_mas,victima_clase,victima_vehiculo,victima_identidad_genero,inculpado_sexo,inculpado_tr_edad,inculpado_18_años_o_mas,inculpado_vehiculo
46854,No,Víctima,Misiones,Iguazú,Libertad,-25.849.541.986.527,-54.420.871.236.372,2023,octubre,22/10/2023,6:40:00,Ruta Nacional N  12 altura del kilómetro 1.595,1956,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,Femenino,Sin determinar,No,Acompañante,Camioneta,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
46855,No,Víctima,Misiones,Iguazú,Esperanza,-26.080.011.218.273,-54.589.075.225.548,2023,noviembre,05/11/2023,10:00:00,Av. 20 de Junio,1,Sí,Ruta Nacional 12,Sin determinar,Ruta Nacional,Vuelco-Despistes,Sin determinar,,Intervención policial,Masculino,40-44,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46856,No,Imputado,Formosa,Pilcomayo,Laguna Naick-Neck,-2.524.769,-5.809.383,2023,noviembre,07/11/2023,9:00:00,RUTA NACIONAL N° 86,,Sí,RUTA PROVINCIAL N° 4,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,65-69,Sí,Automóvil
46856,No,Víctima,Formosa,Pilcomayo,Laguna Naick-Neck,-2.524.769,-5.809.383,2023,noviembre,07/11/2023,9:00:00,RUTA NACIONAL N° 86,,Sí,RUTA PROVINCIAL N° 4,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,70-74,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46857,No,Imputado,Formosa,Formosa,Formosa,-26.183.895.925.472,-58.195.209.299.923,2023,noviembre,08/11/2023,12:20:00,AV. NESTOR KIRCHNER,,Sí,MISIONES,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,35-39,Sí,Camión
46857,No,Víctima,Formosa,Formosa,Formosa,-26.183.895.925.472,-58.195.209.299.923,2023,noviembre,08/11/2023,12:20:00,AV. NESTOR KIRCHNER,,Sí,MISIONES,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,45-49,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46858,No,Víctima,Formosa,Formosa,Formosa,Perdido,Perdido,2023,noviembre,18/11/2023,9:10:00,ANTENOR POLO,,Sí,BARRIO 7 DE MAYO,Sin semáforo,Calle,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,25-29,Sí,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46859,No,Víctima,Formosa,Pirané,El Colorado,Perdido,Perdido,2023,noviembre,26/11/2023,7:00:00,AV. NESTOR KIRCHNER,,Sí,RUTA NACIONAL  N° 1,Sin semáforo,Calle,Colisión vehículo-objeto,Bueno,,Intervención policial,Masculino,15-19,No,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46860,No,Imputado,Formosa,Laishi,General Lucio V. Mansilla,-2.665.988,-5.862.778,2023,noviembre,30/11/2023,21:30:00,RUTA NACIONAL N° 11,1125,,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,20-24,Sí,Automóvil
46860,No,Víctima,Formosa,Laishi,General Lucio V. Mansilla,-2.665.988,-5.862.778,2023,noviembre,30/11/2023,21:30:00,RUTA NACIONAL N° 11,1125,,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,50-54,Sí,Conductor,Bicicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46861,No,Víctima,Formosa,Formosa,Formosa,Perdido,Perdido,2023,octubre,08/10/2023,21:50:00,AV LOS CONSTITUYENTES,,Sí,FLORENCIA DE CORDOBA,No funcionaba,Calle,Vuelco-Despistes,Bueno,,Intervención policial,Femenino,30-34,Sí,Acompañante,Motocicleta,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
46862,No,Víctima,Santa Cruz,Güer Aike,Yacimientos Río Turbio,-5.153.587,-7.233.673,2023,noviembre,17/11/2023,5:35:00,glaciar upsala,199,No,,Sin semáforo,Calle,Colisión vehículo-objeto,Bueno,,Denuncia particular,Masculino,25-29,Sí,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46862,No,Víctima,Santa Cruz,Güer Aike,Yacimientos Río Turbio,-5.153.587,-7.233.673,2023,noviembre,17/11/2023,5:35:00,glaciar upsala,199,No,,Sin semáforo,Calle,Colisión vehículo-objeto,Bueno,,Denuncia particular,Masculino,25-29,Sí,Acompañante,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46868,No,Víctima,La Rioja,General Belgrano,Olta,Perdido,Perdido,2023,enero,10/01/2023,9:00:00,RUTA NACIOAL 79,,Sí,PUENTE EL CISCO,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,20-24,Sí,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46869,No,Víctima,La Rioja,General Ocampo,Santa Rita de Catuna,-30.957.804.001.382,-66.225.385.808.491,2023,enero,01/01/2023,10:40:00,RUTA PROVINCIAL 31,,Sí,RUTA NACIONAL 79,Sin semáforo,Ruta Provincial,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,55-59,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46870,No,Víctima,La Rioja,Chilecito,Chilecito,-29.347.519.178.172,-67.709.669.904.973,2023,enero,14/01/2023,19:40:00,RUTA NACIONAL 40,3884,,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,65-69,Sí,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46871,No,Imputado,La Rioja,Rosario Vera Peñaloza,Chepes,-31.340.796.989.177,-6.659.688.853.259,2023,enero,15/01/2023,5:15:00,RUTA PROVINCIAL 29,8,,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,50-54,Sí,Automóvil
46871,No,Víctima,La Rioja,Rosario Vera Peñaloza,Chepes,-31.340.796.989.177,-6.659.688.853.259,2023,enero,15/01/2023,5:15:00,RUTA PROVINCIAL 29,8,,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,45-49,Sí,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46872,No,Imputado,La Rioja,Famatina,Campanas,Perdido,Perdido,2023,enero,27/01/2023,12:00:00,FEDERACION AGRARIA ARGETINA,,Sí,LOS ALGARROBOS,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,30-34,Sí,Motocicleta
46872,No,Imputado,La Rioja,Famatina,Campanas,Perdido,Perdido,2023,enero,27/01/2023,12:00:00,FEDERACION AGRARIA ARGETINA,,Sí,LOS ALGARROBOS,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Femenino,30-34,Sí,Motocicleta
46872,No,Víctima,La Rioja,Famatina,Campanas,Perdido,Perdido,2023,enero,27/01/2023,12:00:00,FEDERACION AGRARIA ARGETINA,,Sí,LOS ALGARROBOS,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,Femenino,30-34,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46872,No,Víctima,La Rioja,Famatina,Campanas,Perdido,Perdido,2023,enero,27/01/2023,12:00:00,FEDERACION AGRARIA ARGETINA,,Sí,LOS ALGARROBOS,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,30-34,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46873,No,Imputado,La Rioja,Arauco,Aimogasta,Perdido,Perdido,2023,enero,31/01/2023,12:45:00,RUTA NACIONAL 60,,Sí,EL OLIVO,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,35-39,Sí,Automóvil
46873,No,Víctima,La Rioja,Arauco,Aimogasta,Perdido,Perdido,2023,enero,31/01/2023,12:45:00,RUTA NACIONAL 60,,Sí,EL OLIVO,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,40-44,Sí,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46874,No,Imputado,La Rioja,Chilecito,Nonogasta,-29.302.226.231.182,-67.513.269.871.316,2023,febrero,09/02/2023,9:30:00,RUTA NACIONAL 40,3861,,,Sin semáforo,Ruta Nacional,Colisión vehículo-persona,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,Peatón,No corresponde,No corresponde,Masculino,40-44,Sí,Otro
46874,No,Víctima,La Rioja,Chilecito,Nonogasta,-29.302.226.231.182,-67.513.269.871.316,2023,febrero,09/02/2023,9:30:00,RUTA NACIONAL 40,3861,,,Sin semáforo,Ruta Nacional,Colisión vehículo-persona,Bueno,,Intervención policial,Masculino,25-29,Sí,Peatón,Peatón,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46875,No,Víctima,La Rioja,Chilecito,Chilecito,Perdido,Perdido,2023,febrero,05/02/2023,22:25:00,CUESTA DISTRITO SAN MIGUEL,,Sí,RUTA PROVINCIAL 12,Sin semáforo,Ruta Provincial,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,20-24,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46876,No,Imputado,La Rioja,General Juan F. Quiroga,Malanzán,Perdido,Perdido,2023,febrero,12/02/2023,2:30:00,RUTA PROVINCIAL 28,,Sí,LAS PEÑAS,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,25-29,Sí,Motocicleta
46876,No,Víctima,La Rioja,General Juan F. Quiroga,Malanzán,Perdido,Perdido,2023,febrero,12/02/2023,2:30:00,RUTA PROVINCIAL 28,,Sí,LAS PEÑAS,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,40-44,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46877,No,Víctima,La Rioja,Chilecito,Colonia Anguinán,Perdido,Perdido,2023,febrero,12/02/2023,19:00:00,NUESTRA SEÑORA DE LA MERCED,,Sí,NICOLAS ORONA,Sin semáforo,Calle,Colisión vehículo-objeto,Bueno,,Intervención policial,Masculino,25-29,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46878,No,Víctima,La Rioja,General Ocampo,Ambil,Perdido,Perdido,2023,febrero,15/02/2023,9:00:00,RUTA NACIONAL 79,,Sí,GAUCHITO GIL,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,55-59,Sí,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46879,No,Imputado,La Rioja,Capital,La Rioja,-29.393.251.857.204,-66.791.337.179.715,2023,febrero,18/02/2023,23:20:00,RUTA PROVINCIAL 5,,Sí,PUBLICA,Sin semáforo,Ruta Provincial,Colisión vehículo-persona,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,Peatón,No corresponde,No corresponde,Masculino,15-19,No,Automóvil
46879,No,Víctima,La Rioja,Capital,La Rioja,-29.393.251.857.204,-66.791.337.179.715,2023,febrero,18/02/2023,23:20:00,RUTA PROVINCIAL 5,,Sí,PUBLICA,Sin semáforo,Ruta Provincial,Colisión vehículo-persona,Bueno,,Intervención policial,Femenino,55-59,Sí,Peatón,Peatón,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
46880,No,Víctima,La Rioja,Chilecito,Chilecito,Perdido,Perdido,2023,febrero,18/02/2023,9:20:00,RUTA PROVINCIAL 14,,Sí,LAS TUCAS,Sin semáforo,Ruta Provincial,Vuelco-Despistes,Nublado,,Intervención policial,Masculino,25-29,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46881,No,Imputado,La Rioja,General Juan F. Quiroga,Portezuelo,-30.837.732.190.656,-66.702.040.083.102,2023,febrero,26/02/2023,2:30:00,RUTA PROVINCIAL 28,,Sí,RUTA PROVINCIAL 29,Sin semáforo,Ruta Provincial,Vuelco-Despistes,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,25-29,Sí,Automóvil
46881,No,Víctima,La Rioja,General Juan F. Quiroga,Portezuelo,-30.837.732.190.656,-66.702.040.083.102,2023,febrero,26/02/2023,2:30:00,RUTA PROVINCIAL 28,,Sí,RUTA PROVINCIAL 29,Sin semáforo,Ruta Provincial,Vuelco-Despistes,Bueno,,Intervención policial,Femenino,60-64,Sí,Acompañante,Automóvil,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
46882,No,Imputado,Córdoba,Tercero Arriba,Oliva,-32.043.395.159.044,-63.579.114.036.813,2023,enero,16/01/2023,21:30:00,RUTA PROVINCIAL Nº 10 ACCESO AUTOPISTA KM,154,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,55-59,Sí,Camión
46882,No,Víctima,Córdoba,Tercero Arriba,Oliva,-32.043.395.159.044,-63.579.114.036.813,2023,enero,16/01/2023,21:30:00,RUTA PROVINCIAL Nº 10 ACCESO AUTOPISTA KM,154,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,45-49,Sí,Conductor,Bicicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46883,No,Víctima,Córdoba,Tercero Arriba,Oliva,-32.038.126.882.183,-63.576.869.025.629,2023,enero,23/01/2023,22:30:00,ITALIA,,Sí,Mendoza,Sin semáforo,Calle,Colisión vehículo-objeto,Bueno,,Orden judicial,Masculino,30-34,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46884,No,Imputado,Córdoba,Ischilín,Deán Funes,-30.433.358.210.341,-6.433.406.928.756,2023,enero,16/01/2023,7:00:00,RUTA NACIONAL Nº 60 KM,818,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,40-44,Sí,Camión
46884,No,Víctima,Córdoba,Ischilín,Deán Funes,-30.433.358.210.341,-6.433.406.928.756,2023,enero,16/01/2023,7:00:00,RUTA NACIONAL Nº 60 KM,818,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,25-29,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46885,No,Víctima,Córdoba,Punilla,La Falda,-3.108.996.278.881,-64.482.975.286.757,2023,enero,12/01/2023,6:15:00,ARGENTINA,171,No,,Sin determinar,Calle,Colisión vehículo-objeto,Nublado,,Intervención policial,Masculino,20-24,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46886,No,Víctima,Córdoba,Capital,Córdoba,-31.437.691.630.183,-6.420.657.685.364,2023,enero,15/01/2023,6:00:00,CENTRAL,2319,No,,Sin semáforo,Calle,Colisión vehículo-objeto,Bueno,,Intervención policial,Masculino,30-34,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46887,No,Imputado,Córdoba,San Justo,San Francisco,-31.438.322.651.927,-62.108.995.076.696,2023,enero,15/01/2023,8:45:00,CERVANTES,,Sí,VENEZUELA,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Denuncia particular,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,25-29,Sí,Automóvil
46887,No,Víctima,Córdoba,San Justo,San Francisco,-31.438.322.651.927,-62.108.995.076.696,2023,enero,15/01/2023,8:45:00,CERVANTES,,Sí,VENEZUELA,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Denuncia particular,Masculino,20-24,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46888,No,Imputado,Córdoba,San Justo,Sacanta,-316.629.442,-63.046.055,2023,enero,27/01/2023,14:40:00,RUTA PCIAL E52,14,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Lluvia,,Denuncia particular,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,30-34,Sí,Camioneta
46888,No,Víctima,Córdoba,San Justo,Sacanta,-316.629.442,-63.046.055,2023,enero,27/01/2023,14:40:00,RUTA PCIAL E52,14,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Lluvia,,Denuncia particular,Femenino,20-24,Sí,Conductor,Motocicleta,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
46889,No,Imputado,Córdoba,Río Cuarto,Río Cuarto,-33.135.927.414.119,-6.433.852.669.985,2023,enero,13/01/2023,23:47:00,Liniers,,Sí,Pedro Goyena,Funcionaba,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,35-39,Sí,Motocicleta
46889,No,Víctima,Córdoba,Río Cuarto,Río Cuarto,-33.135.927.414.119,-6.433.852.669.985,2023,enero,13/01/2023,23:47:00,Liniers,,Sí,Pedro Goyena,Funcionaba,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,15-19,No,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46890,No,Imputado,Córdoba,Ischilín,Quilino,-30.226.138.235.792,-64.484.285.696.319,2023,enero,27/01/2023,16:00:00,RUTA NACIONAL Nº 60,867,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Lluvia,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,50-54,Sí,Automóvil
46890,No,Víctima,Córdoba,Ischilín,Quilino,-30.226.138.235.792,-64.484.285.696.319,2023,enero,27/01/2023,16:00:00,RUTA NACIONAL Nº 60,867,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Lluvia,,Intervención policial,Masculino,30-34,Sí,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46890,No,Víctima,Córdoba,Ischilín,Quilino,-30.226.138.235.792,-64.484.285.696.319,2023,enero,27/01/2023,16:00:00,RUTA NACIONAL Nº 60,867,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Lluvia,,Intervención policial,Femenino,40-44,Sí,Acompañante,Automóvil,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
46890,No,Víctima,Córdoba,Ischilín,Quilino,-30.226.138.235.792,-64.484.285.696.319,2023,enero,27/01/2023,16:00:00,RUTA NACIONAL Nº 60,867,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Lluvia,,Intervención policial,Masculino,15-19,Sí,Acompañante,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46890,No,Víctima,Córdoba,Ischilín,Quilino,-30.226.138.235.792,-64.484.285.696.319,2023,enero,27/01/2023,16:00:00,RUTA NACIONAL Nº 60,867,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Lluvia,,Intervención policial,Femenino,Sin determinar,No,Acompañante,Automóvil,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
46891,No,Víctima,Córdoba,Colón,Saldán,-31.320.450.499.803,-64.309.951.702.277,2023,enero,14/01/2023,9:19:00,RICARDO ROJAS,9446,No,,Sin semáforo,Calle,Colisión vehículo-objeto,Bueno,,Intervención policial,Masculino,20-24,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46892,No,Imputado,Córdoba,Punilla,Tanti,-3.136.246.091.284,-64.574.967.867.031,2023,enero,01/01/2023,7:40:00,RUTA PROVINCIAL 28,,Sí,AMANCAY,Sin semáforo,Ruta Provincial,Vuelco-Despistes,Llovizna,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Sin determinar,Sin determinar,Sí,Sin determinar
46892,No,Víctima,Córdoba,Punilla,Tanti,-3.136.246.091.284,-64.574.967.867.031,2023,enero,01/01/2023,7:40:00,RUTA PROVINCIAL 28,,Sí,AMANCAY,Sin semáforo,Ruta Provincial,Vuelco-Despistes,Llovizna,,Intervención policial,Masculino,40-44,Sí,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46893,No,Imputado,Córdoba,Capital,Córdoba,-31.342.997.882.209,-64.273.353.882.261,2023,enero,14/01/2023,5:37:00,PABLO BUITRAGO,6746,No,,Sin semáforo,Calle,Colisión vehículo-objeto,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,15-19,No,Motocicleta
46893,No,Víctima,Córdoba,Capital,Córdoba,-31.342.997.882.209,-64.273.353.882.261,2023,enero,14/01/2023,5:37:00,PABLO BUITRAGO,6746,No,,Sin semáforo,Calle,Colisión vehículo-objeto,Bueno,,Intervención policial,Masculino,15-19,No,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46893,No,Víctima,Córdoba,Capital,Córdoba,-31.342.997.882.209,-64.273.353.882.261,2023,enero,14/01/2023,5:37:00,PABLO BUITRAGO,6746,No,,Sin semáforo,Calle,Colisión vehículo-objeto,Bueno,,Intervención policial,Masculino,20-24,Sí,Acompañante,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46894,No,Imputado,Córdoba,Capital,Córdoba,-31.405.059,-64.171.896,2023,enero,05/01/2023,18:25:00,RUTA NAC 19 KM,3,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-persona,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,Peatón,No corresponde,No corresponde,Sin determinar,Sin determinar,Sí,Automóvil
46894,No,Víctima,Córdoba,Capital,Córdoba,-31.405.059,-64.171.896,2023,enero,05/01/2023,18:25:00,RUTA NAC 19 KM,3,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-persona,Bueno,,Intervención policial,Masculino,45-49,Sí,Peatón,Peatón,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46895,No,Víctima,Córdoba,Juárez Celman,La Carlota,-33.403.325.496.079,-63.300.029.634.652,2023,enero,02/01/2023,12:00:00,RUTA PROVINCIAL Nº 4,96,No,,Sin semáforo,Ruta Provincial,Vuelco-Despistes,Bueno,,Denuncia particular,Masculino,35-39,Sí,Conductor,Camión,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46896,No,Víctima,Córdoba,San Javier,Los Cerrillos,-31.967.050.229.537,-6.547.240.445.197,2023,enero,01/01/2023,18:00:00,Ruta E-91 KM,7,No,,Sin semáforo,Ruta Provincial,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,40-44,Sí,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46897,No,Imputado,Córdoba,Río Cuarto,Las Higueras,-33.092.625,-642.903.641,2023,enero,22/01/2023,15:00:00,RUTA NACIONAL 8 km,585,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,20-24,Sí,Automóvil
46897,No,Víctima,Córdoba,Río Cuarto,Las Higueras,-33.092.625,-642.903.641,2023,enero,22/01/2023,15:00:00,RUTA NACIONAL 8 km,585,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,30-34,Sí,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46897,No,Víctima,Córdoba,Río Cuarto,Las Higueras,-33.092.625,-642.903.641,2023,enero,22/01/2023,15:00:00,RUTA NACIONAL 8 km,585,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,15-19,No,Acompañante,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46898,No,Imputado,Córdoba,Presidente Roque Sáenz Peña,Laboulaye,-34.119.858.779.101,-6.340.184.203.066,2023,enero,25/01/2023,16:00:00,RUTA PROV. Nº 4 KM,190,No,,Sin determinar,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,40-44,Sí,Camión
46898,No,Víctima,Córdoba,Presidente Roque Sáenz Peña,Laboulaye,-34.119.858.779.101,-6.340.184.203.066,2023,enero,25/01/2023,16:00:00,RUTA PROV. Nº 4 KM,190,No,,Sin determinar,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,25-29,Sí,Conductor,Camión,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46899,No,Imputado,Córdoba,Santa María,Anisacate,-31.683.374.308.784,-64.406.760.065.871,2023,enero,26/01/2023,18:00:00,RUTA PROVINCIAL Nº 5 KM,36,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,30-34,Sí,Camión
46899,No,Víctima,Córdoba,Santa María,Anisacate,-31.683.374.308.784,-64.406.760.065.871,2023,enero,26/01/2023,18:00:00,RUTA PROVINCIAL Nº 5 KM,36,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,60-64,Sí,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46899,No,Víctima,Córdoba,Santa María,Anisacate,-31.683.374.308.784,-64.406.760.065.871,2023,enero,26/01/2023,18:00:00,RUTA PROVINCIAL Nº 5 KM,36,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,65-69,Sí,Acompañante,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46900,No,Imputado,Córdoba,Capital,Córdoba,Perdido,Perdido,2023,enero,26/01/2023,22:58:00,VARIANTE A JUAREZ CELMAN KM,4,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-persona,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,Peatón,No corresponde,No corresponde,Masculino,15-19,No,Automóvil
46900,No,Víctima,Córdoba,Capital,Córdoba,Perdido,Perdido,2023,enero,26/01/2023,22:58:00,VARIANTE A JUAREZ CELMAN KM,4,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-persona,Bueno,,Intervención policial,Masculino,55-59,Sí,Peatón,Peatón,Varón,No corresponde,No corresponde,No corresponde,No corresponde
